SeriesName,CountryCode,value
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,GUY,12.80000019
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,HTI,12.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,HND,7.699999809
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,HKG,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,HUN,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ISL,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,IND,43.09999847
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,IDN,19.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,IRN,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,IRQ,7.699999809
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,IRL,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,IMY,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ISR,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ITA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,JAM,3.799999952
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,JPN,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,JOR,1.600000024
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KAZ,3.700000048
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KEN,17.29999924
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KIR,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PRK,18.79999924
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KOR,1.200000048
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KSV,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KWT,2.099999905
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KGZ,2.900000095
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LAO,32.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LVA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LBN,5.400000095
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LSO,16
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LBR,21.89999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LBY,6.300000191
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LIE,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LTU,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LUX,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MAC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MKD,2.799999952
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MDG,39.20000076
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MWI,15.19999981
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MYS,13.19999981
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MDV,18.39999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MLI,29.70000076
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MLT,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MHL,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MRT,21.79999924
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MUS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MEX,2.799999952
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,FSM,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MDA,3
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MCO,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MNG,5.300000191
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MNE,2.799999952
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MAR,3.099999905
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MOZ,17.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MMR,23
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NAM,18.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NPL,29.79999924
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NLD,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NCL,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NZL,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NIC,5.599999905
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NER,42.09999847
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NGA,24.60000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MNP,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NOR,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,OMN,8.899999619
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PAK,31.39999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PLW,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PAN,2.799999952
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PNG,21
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PRY,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PER,4.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PHL,20.10000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,POL,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PRT,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PRI,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,QAT,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ROM,4
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,RUS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,RWA,12.89999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,WSM,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SMR,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,STP,16.60000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SAU,6.099999905
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SEN,15.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SRB,1.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SYC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SLE,22.60000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SGP,3.599999905
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SXM,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SVK,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SVN,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SLB,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SOM,34.20000076
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ZAF,13.60000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SSD,35.90000153
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ESP,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LKA,21.60000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,KNA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LCA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MAF,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,VCT,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SDN,28.10000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SUR,6.199999809
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SWZ,6.699999809
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SWE,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,CHE,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SYR,11.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TJK,15.89999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TZA,17.79999924
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,THA,6.900000095
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TMP,46.79999924
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TGO,18.39999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TON,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TTO,4.400000095
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TUN,3.700000048
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TUR,3.099999905
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TKM,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TCA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,TUV,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,UGA,15.39999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,UKR,4.800000191
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ARE,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,GBR,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,USA,1.600000024
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,URY,4.800000191
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,UZB,4.599999905
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,VUT,14.10000038
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,VEN,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,VNM,11.80000019
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,VIR,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,WBG,2.200000048
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,YEM,44.29999924
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ZMB,16.89999962
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ZWE,11.5
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ARB,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,CSS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,EAS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,EAP,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,EMU,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ECS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,ECA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,EUU,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,HPC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,HIC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,OEC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NOC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LCN,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LAC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LDC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LMY,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LIC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,LMC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MEA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MNA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,MIC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,NAC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,INX,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,OED,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,OSS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,PSS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SST,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SAS,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SSF,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,SSA,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,UMC,
Malnutrition_prevalence_weight_for_age_male_%_of_children_under_5,WLD,
Mortality_rate_infant_per_1000_live_births,AFG,71
Mortality_rate_infant_per_1000_live_births,ALB,15
Mortality_rate_infant_per_1000_live_births,DZA,17.2
Mortality_rate_infant_per_1000_live_births,ASM,
Mortality_rate_infant_per_1000_live_births,ADO,2.6
Mortality_rate_infant_per_1000_live_births,AGO,99.5
Mortality_rate_infant_per_1000_live_births,ATG,9.2
Mortality_rate_infant_per_1000_live_births,ARG,12.7
Mortality_rate_infant_per_1000_live_births,ARM,14.7
Mortality_rate_infant_per_1000_live_births,ABW,
Mortality_rate_infant_per_1000_live_births,AUS,4.1
Mortality_rate_infant_per_1000_live_births,AUT,3.3
Mortality_rate_infant_per_1000_live_births,AZE,30.8
Mortality_rate_infant_per_1000_live_births,BHS,13.9
Mortality_rate_infant_per_1000_live_births,BHR,8.2
Mortality_rate_infant_per_1000_live_births,BGD,33.1
Mortality_rate_infant_per_1000_live_births,BRB,16.9
Mortality_rate_infant_per_1000_live_births,BLR,3.9
Mortality_rate_infant_per_1000_live_births,BEL,3.4
Mortality_rate_infant_per_1000_live_births,BLZ,15.7
Mortality_rate_infant_per_1000_live_births,BEN,58.5
Mortality_rate_infant_per_1000_live_births,BMU,
Mortality_rate_infant_per_1000_live_births,BTN,35.7
Mortality_rate_infant_per_1000_live_births,BOL,32.8
Mortality_rate_infant_per_1000_live_births,BIH,5.8
Mortality_rate_infant_per_1000_live_births,BWA,41
Mortality_rate_infant_per_1000_live_births,BRA,12.9
Mortality_rate_infant_per_1000_live_births,BRN,6.7
Mortality_rate_infant_per_1000_live_births,BGR,10.5
Mortality_rate_infant_per_1000_live_births,BFA,65.8
Mortality_rate_infant_per_1000_live_births,BDI,66.9
Mortality_rate_infant_per_1000_live_births,KHM,33.9
Mortality_rate_infant_per_1000_live_births,CMR,61.1
Mortality_rate_infant_per_1000_live_births,CAN,4.7
Mortality_rate_infant_per_1000_live_births,CPV,18.9
Mortality_rate_infant_per_1000_live_births,CYM,
Mortality_rate_infant_per_1000_live_births,CAF,90.7
Mortality_rate_infant_per_1000_live_births,TCD,89.4
Mortality_rate_infant_per_1000_live_births,CHI,
Mortality_rate_infant_per_1000_live_births,CHL,7.8
Mortality_rate_infant_per_1000_live_births,CHN,12.1
Mortality_rate_infant_per_1000_live_births,COL,15.1
Mortality_rate_infant_per_1000_live_births,COM,57.7
Mortality_rate_infant_per_1000_live_births,ZAR,99.9
Mortality_rate_infant_per_1000_live_births,COG,62.2
Mortality_rate_infant_per_1000_live_births,CRI,8.6
Mortality_rate_infant_per_1000_live_births,CIV,76.2
Mortality_rate_infant_per_1000_live_births,HRV,4
Mortality_rate_infant_per_1000_live_births,CUB,4.3
Mortality_rate_infant_per_1000_live_births,CUW,
Mortality_rate_infant_per_1000_live_births,CYP,2.5
Mortality_rate_infant_per_1000_live_births,CZE,3.1
Mortality_rate_infant_per_1000_live_births,DNK,3
Mortality_rate_infant_per_1000_live_births,DJI,65.7
Mortality_rate_infant_per_1000_live_births,DMA,11.5
Mortality_rate_infant_per_1000_live_births,DOM,22.8
Mortality_rate_infant_per_1000_live_births,ECU,19.8
Mortality_rate_infant_per_1000_live_births,EGY,17.9
Mortality_rate_infant_per_1000_live_births,SLV,13.6
Mortality_rate_infant_per_1000_live_births,GNQ,72.2
Mortality_rate_infant_per_1000_live_births,ERI,37.2
Mortality_rate_infant_per_1000_live_births,EST,2.9
Mortality_rate_infant_per_1000_live_births,ETH,46.5
Mortality_rate_infant_per_1000_live_births,FRO,
Mortality_rate_infant_per_1000_live_births,FJI,19.1
Mortality_rate_infant_per_1000_live_births,FIN,2.4
Mortality_rate_infant_per_1000_live_births,FRA,3.4
Mortality_rate_infant_per_1000_live_births,PYF,
Mortality_rate_infant_per_1000_live_births,GAB,42.4
Mortality_rate_infant_per_1000_live_births,GMB,49.2
Mortality_rate_infant_per_1000_live_births,GEO,17.8
Mortality_rate_infant_per_1000_live_births,DEU,3.4
Mortality_rate_infant_per_1000_live_births,GHA,48.6
Mortality_rate_infant_per_1000_live_births,GRC,4.1
Mortality_rate_infant_per_1000_live_births,GRL,
Mortality_rate_infant_per_1000_live_births,GRD,11.4
Mortality_rate_infant_per_1000_live_births,GUM,
Mortality_rate_infant_per_1000_live_births,GTM,26.5
Mortality_rate_infant_per_1000_live_births,GIN,65.2
Mortality_rate_infant_per_1000_live_births,GNB,80.8
Mortality_rate_infant_per_1000_live_births,GUY,29
Mortality_rate_infant_per_1000_live_births,HTI,56.5
Mortality_rate_infant_per_1000_live_births,HND,19.4
Mortality_rate_infant_per_1000_live_births,HKG,
Mortality_rate_infant_per_1000_live_births,HUN,5.3
Mortality_rate_infant_per_1000_live_births,ISL,1.8
Mortality_rate_infant_per_1000_live_births,IND,43.8
Mortality_rate_infant_per_1000_live_births,IDN,25.8
Mortality_rate_infant_per_1000_live_births,IRN,15.1
Mortality_rate_infant_per_1000_live_births,IRQ,28.4
Mortality_rate_infant_per_1000_live_births,IRL,3.4
Mortality_rate_infant_per_1000_live_births,IMY,
Mortality_rate_infant_per_1000_live_births,ISR,3.3
Mortality_rate_infant_per_1000_live_births,ITA,3.2
Mortality_rate_infant_per_1000_live_births,JAM,14.4
Mortality_rate_infant_per_1000_live_births,JPN,2.2
Mortality_rate_infant_per_1000_live_births,JOR,16.4
Mortality_rate_infant_per_1000_live_births,KAZ,16.7
Mortality_rate_infant_per_1000_live_births,KEN,48.7
Mortality_rate_infant_per_1000_live_births,KIR,46.3
Mortality_rate_infant_per_1000_live_births,PRK,22.7
Mortality_rate_infant_per_1000_live_births,KOR,3.3
Mortality_rate_infant_per_1000_live_births,KSV,
Mortality_rate_infant_per_1000_live_births,KWT,9.5
Mortality_rate_infant_per_1000_live_births,KGZ,23.6
Mortality_rate_infant_per_1000_live_births,LAO,54
Mortality_rate_infant_per_1000_live_births,LVA,7.6
Mortality_rate_infant_per_1000_live_births,LBN,8
Mortality_rate_infant_per_1000_live_births,LSO,74.2
Mortality_rate_infant_per_1000_live_births,LBR,56
Mortality_rate_infant_per_1000_live_births,LBY,13.2
Mortality_rate_infant_per_1000_live_births,LIE,
Mortality_rate_infant_per_1000_live_births,LTU,4.4
Mortality_rate_infant_per_1000_live_births,LUX,1.7
Mortality_rate_infant_per_1000_live_births,MAC,
Mortality_rate_infant_per_1000_live_births,MKD,6.5
Mortality_rate_infant_per_1000_live_births,MDG,40.9
Mortality_rate_infant_per_1000_live_births,MWI,46
Mortality_rate_infant_per_1000_live_births,MYS,7.3
Mortality_rate_infant_per_1000_live_births,MDV,9
Mortality_rate_infant_per_1000_live_births,MLI,79.6
Mortality_rate_infant_per_1000_live_births,MLT,5.8
Mortality_rate_infant_per_1000_live_births,MHL,30.9
Mortality_rate_infant_per_1000_live_births,MRT,64.8
Mortality_rate_infant_per_1000_live_births,MUS,13
Mortality_rate_infant_per_1000_live_births,MEX,13.9
Mortality_rate_infant_per_1000_live_births,FSM,31.3
Mortality_rate_infant_per_1000_live_births,MDA,15.1
Mortality_rate_infant_per_1000_live_births,MCO,3.1
Mortality_rate_infant_per_1000_live_births,MNG,23
Mortality_rate_infant_per_1000_live_births,MNE,5.5
Mortality_rate_infant_per_1000_live_births,MAR,26.8
Mortality_rate_infant_per_1000_live_births,MOZ,63.1
Mortality_rate_infant_per_1000_live_births,MMR,41.1
Mortality_rate_infant_per_1000_live_births,NAM,28.3
Mortality_rate_infant_per_1000_live_births,NPL,33.6
Mortality_rate_infant_per_1000_live_births,NLD,3.4
Mortality_rate_infant_per_1000_live_births,NCL,
Mortality_rate_infant_per_1000_live_births,NZL,4.7
Mortality_rate_infant_per_1000_live_births,NIC,20.6
Mortality_rate_infant_per_1000_live_births,NER,62.8
Mortality_rate_infant_per_1000_live_births,NGA,77.8
Mortality_rate_infant_per_1000_live_births,MNP,
Mortality_rate_infant_per_1000_live_births,NOR,2.2
Mortality_rate_infant_per_1000_live_births,OMN,10
Mortality_rate_infant_per_1000_live_births,PAK,69.3
Mortality_rate_infant_per_1000_live_births,PLW,14.8
Mortality_rate_infant_per_1000_live_births,PAN,15.9
Mortality_rate_infant_per_1000_live_births,PNG,48.4
Mortality_rate_infant_per_1000_live_births,PRY,18.8
Mortality_rate_infant_per_1000_live_births,PER,14.1
Mortality_rate_infant_per_1000_live_births,PHL,23.5
Mortality_rate_infant_per_1000_live_births,POL,4.3
Mortality_rate_infant_per_1000_live_births,PRT,2.9
Mortality_rate_infant_per_1000_live_births,PRI,
Mortality_rate_infant_per_1000_live_births,QAT,6.3
Mortality_rate_infant_per_1000_live_births,ROM,10.7
Mortality_rate_infant_per_1000_live_births,RUS,8.9
Mortality_rate_infant_per_1000_live_births,RWA,38.8
Mortality_rate_infant_per_1000_live_births,WSM,15.3
Mortality_rate_infant_per_1000_live_births,SMR,2.9
Mortality_rate_infant_per_1000_live_births,STP,38
Mortality_rate_infant_per_1000_live_births,SAU,7.4
Mortality_rate_infant_per_1000_live_births,SEN,45.2
Mortality_rate_infant_per_1000_live_births,SRB,5.7
Mortality_rate_infant_per_1000_live_births,SYC,11.2
Mortality_rate_infant_per_1000_live_births,SLE,117.4
Mortality_rate_infant_per_1000_live_births,SGP,2.3
Mortality_rate_infant_per_1000_live_births,SXM,
Mortality_rate_infant_per_1000_live_births,SVK,6.3
Mortality_rate_infant_per_1000_live_births,SVN,2.5
Mortality_rate_infant_per_1000_live_births,SLB,25.9
Mortality_rate_infant_per_1000_live_births,SOM,90.8
Mortality_rate_infant_per_1000_live_births,ZAF,33.3
Mortality_rate_infant_per_1000_live_births,SSD,66.7
Mortality_rate_infant_per_1000_live_births,ESP,3.8
Mortality_rate_infant_per_1000_live_births,LKA,8.3
Mortality_rate_infant_per_1000_live_births,KNA,7
Mortality_rate_infant_per_1000_live_births,LCA,14.9
Mortality_rate_infant_per_1000_live_births,MAF,
Mortality_rate_infant_per_1000_live_births,VCT,21.1
Mortality_rate_infant_per_1000_live_births,SDN,49.3
Mortality_rate_infant_per_1000_live_births,SUR,18.5
Mortality_rate_infant_per_1000_live_births,SWZ,55.7
Mortality_rate_infant_per_1000_live_births,SWE,2.3
Mortality_rate_infant_per_1000_live_births,CHE,3.7
Mortality_rate_infant_per_1000_live_births,SYR,12.3
Mortality_rate_infant_per_1000_live_births,TJK,49
Mortality_rate_infant_per_1000_live_births,TZA,37.7
Mortality_rate_infant_per_1000_live_births,THA,11.4
Mortality_rate_infant_per_1000_live_births,TMP,47.8
Mortality_rate_infant_per_1000_live_births,TGO,62
Mortality_rate_infant_per_1000_live_births,TON,11.1
Mortality_rate_infant_per_1000_live_births,TTO,18.4
Mortality_rate_infant_per_1000_live_births,TUN,13.8
Mortality_rate_infant_per_1000_live_births,TUR,12.2
Mortality_rate_infant_per_1000_live_births,TKM,44.8
Mortality_rate_infant_per_1000_live_births,TCA,
Mortality_rate_infant_per_1000_live_births,TUV,24.8
Mortality_rate_infant_per_1000_live_births,UGA,45.4
Mortality_rate_infant_per_1000_live_births,UKR,9.2
Mortality_rate_infant_per_1000_live_births,ARE,7.2
Mortality_rate_infant_per_1000_live_births,GBR,4.1
Mortality_rate_infant_per_1000_live_births,USA,6
Mortality_rate_infant_per_1000_live_births,URY,6.2
Mortality_rate_infant_per_1000_live_births,UZB,34.4
Mortality_rate_infant_per_1000_live_births,VUT,15.3
Mortality_rate_infant_per_1000_live_births,VEN,13.1
Mortality_rate_infant_per_1000_live_births,VNM,18.4
Mortality_rate_infant_per_1000_live_births,VIR,
Mortality_rate_infant_per_1000_live_births,WBG,19.2
Mortality_rate_infant_per_1000_live_births,YEM,46.3
Mortality_rate_infant_per_1000_live_births,ZMB,56.4
Mortality_rate_infant_per_1000_live_births,ZWE,55.7
Mortality_rate_infant_per_1000_live_births,ARB,29.10872195
Mortality_rate_infant_per_1000_live_births,CSS,17.48384627
Mortality_rate_infant_per_1000_live_births,EAS,16.31897246
Mortality_rate_infant_per_1000_live_births,EAP,17.2
Mortality_rate_infant_per_1000_live_births,EMU,3.479565466
Mortality_rate_infant_per_1000_live_births,ECS,10.40983142
Mortality_rate_infant_per_1000_live_births,ECA,19.1
Mortality_rate_infant_per_1000_live_births,EUU,4.029581388
Mortality_rate_infant_per_1000_live_births,HPC,60.60336889
Mortality_rate_infant_per_1000_live_births,HIC,5.3
Mortality_rate_infant_per_1000_live_births,OEC,4.437005221
Mortality_rate_infant_per_1000_live_births,NOC,8.87249661
Mortality_rate_infant_per_1000_live_births,LCN,16.02527525
Mortality_rate_infant_per_1000_live_births,LAC,16.3
Mortality_rate_infant_per_1000_live_births,LDC,57.69687925
Mortality_rate_infant_per_1000_live_births,LMY,38.5
Mortality_rate_infant_per_1000_live_births,LIC,55.8
Mortality_rate_infant_per_1000_live_births,LMC,45.5
Mortality_rate_infant_per_1000_live_births,MEA,19.97353816
Mortality_rate_infant_per_1000_live_births,MNA,21.4
Mortality_rate_infant_per_1000_live_births,MIC,33.9
Mortality_rate_infant_per_1000_live_births,NAC,5.889924556
Mortality_rate_infant_per_1000_live_births,INX,
Mortality_rate_infant_per_1000_live_births,OED,6.454931505
Mortality_rate_infant_per_1000_live_births,OSS,51.02410216
Mortality_rate_infant_per_1000_live_births,PSS,21.74940136
Mortality_rate_infant_per_1000_live_births,SST,43.45525915
Mortality_rate_infant_per_1000_live_births,SAS,46.6
Mortality_rate_infant_per_1000_live_births,SSF,63.98356588
Mortality_rate_infant_per_1000_live_births,SSA,63.8
Mortality_rate_infant_per_1000_live_births,UMC,16.1
Mortality_rate_infant_per_1000_live_births,WLD,34.9
Urban_population_%_of_total,AFG,23.8554
Urban_population_%_of_total,ALB,54.4472
Urban_population_%_of_total,DZA,73.706
Urban_population_%_of_total,ASM,93.4296
Urban_population_%_of_total,ADO,86.749
Urban_population_%_of_total,AGO,59.9062
Urban_population_%_of_total,ATG,29.8672
Urban_population_%_of_total,ARG,92.6406
Urban_population_%_of_total,ARM,64.1636
Urban_population_%_of_total,ABW,46.9658
Urban_population_%_of_total,AUS,89.3372
Urban_population_%_of_total,AUT,67.8808
Urban_population_%_of_total,AZE,53.8886
Urban_population_%_of_total,BHS,84.4476
Urban_population_%_of_total,BHR,88.7564
Urban_population_%_of_total,BGD,28.8864
Urban_population_%_of_total,BRB,44.9102
Urban_population_%_of_total,BLR,75.4282
Urban_population_%_of_total,BEL,97.5148
Urban_population_%_of_total,BLZ,44.5898
Urban_population_%_of_total,BEN,45.5592
Urban_population_%_of_total,BMU,100
Urban_population_%_of_total,BTN,36.3406
Urban_population_%_of_total,BOL,67.2238
Urban_population_%_of_total,BIH,48.813
Urban_population_%_of_total,BWA,62.2526
Urban_population_%_of_total,BRA,84.8714
Urban_population_%_of_total,BRN,76.3242
Urban_population_%_of_total,BGR,73.6392
Urban_population_%_of_total,BFA,27.351
Urban_population_%_of_total,BDI,11.214
Urban_population_%_of_total,KHM,20.192
Urban_population_%_of_total,CMR,52.658
Urban_population_%_of_total,CAN,80.7696
Urban_population_%_of_total,CPV,63.3242
Urban_population_%_of_total,CYM,100
Urban_population_%_of_total,CAF,39.3522
Urban_population_%_of_total,TCD,21.9198
Urban_population_%_of_total,CHI,31.3582
Urban_population_%_of_total,CHL,89.3492
Urban_population_%_of_total,CHN,51.7756
